scrape,city,category,title,text
winter,Toronto,m4w,To all the girls I've... Messaged before - m4w,"Ugh.It happened again. To two more gals.Eharmony... okcupid... EtcGot a good rapport going... Maybe even agree to meet! And then.. I ditch ya.I really want to throw out to the universe that: I'm sorry.It's not you. It's me.Call it social anxiety. Call it lack of confidence. Call it neurotic. But I am sorry for wasting your time.I'm lonely but inadequate. Ugh.Anyways. Thanks for indyling me in this rant. Float on."
winter,Toronto,m4w,Henry - m4w,"Keep your friends rich and your enemies rich, and wait to find out which is which. That phrase was the last thing I communiated to my online world of friends. Since then I've just sat and watched friends become enemies. I have a dog whom I love almost uncomfortablely. People that know me, know this. I'm writing this because of what I've read. Because of what I know. Water under the matchstick bridge ppl keep lighting. Call me because that is the only way I can tell it's actually the ppl I'm talking about. Anyone that matters has my kinda new number. Edit: If by chance you think you have been communicating with me through some type of msging service or txt. It's not me. It does infuriate me that it could be ppl in my life that are close enough to me to post/msg/reply as me. Call me. Bridge...water...."
winter,Toronto,m4w,Lucky Scratch Tickets - m4w,"Stunning as you were, even with all those scratch tickets in your hand. Could not help myself to check out your lushes hair and confident stance. Just checking if I'll be lucky to see you again. If this is truly the person I saw tonight, please tell me what you said to me before you ran off. In addition the outfit you had on."
winter,Toronto,m4m,Goodlife John and Richmond Sauna - m4m,"This is a long shot but here it goes. This was around 8:30/9, but we were chatting about fitness in the sauna for quite some time. Ended up hitting the cold sauna for a bit and continuing there. I know you're straight, but I find you really attractive. I'm younger, early 20's, very fit. You're mid 30's and very fit as well. If you see this, hit me up."
winter,Toronto,m4w,I have only one hope left... - m4w,"...that one day you'll realize how much pain you've put me through. You treated me like I was worthless, and I don't know how you get through your days. I can only imagine you think you're doing the right thing. That your actions were necessary for your own well-being. But your actions were in no way necessary and you are not doing the right thing. The right thing never involves using and manipulating the person who treated you better than anyone else has. It's never necessary to destroy the will of someone who did nothing but try to love and comfort you. But you've done all those things. You broke me, so you could feel better. I hope one day you wake up and stop lying to yourself. Because when you do you hurt people. Really badly, and much worse than you know."
winter,Toronto,m4m,------ to the scruffy guy with the girl.. - m4m,"I had a hard time not breaking my f$#*ng neck when I saw you. And a good vibe on top. I had pizza, you had female,I just thought you were cute is all. I'm easy going, scruffy and I like beer.this is crazy on here right? .. but worth it Ballcapguy"
winter,Toronto,m4w,beautiful tall blonde at cloak and dagger Sunday night - m4w,I kept walking pass you to get a drink at the bar. I apologized once for you having to move out of the way for me. Wanted to chat a little more but you left so quickly after that.
winter,Toronto,m4w,"Dzseni (Jennifer), the girl I sat next to during the Hungarian movie - m4w","Hello! I am the dude who sat next to you and Sasha during Liza, the Fox Fairy on Sunday at the Royal Cinema.I wanted to give you my contact info in case you wanted to contact me, but the next film's riot of people everywhere were bustling at a stand still so I left as it was very hectic and disorganized.It was very nice having a long conversation with you, I loved the topics we talked and mostly agreed on, and talking about the language is refreshing, quite tough to find here in this melting pot of insanity.Either way, cheers, was the highlight of my week, pity the film did not live up to my expectation."
winter,Toronto,m4w,Live Green Card - m4w,"I thought you were really cute, but I didn't know how to continue the conversation haha"
winter,Toronto,m4m,Central Y Showers & sauna - m4m,Wouldn't stop staring at me. First time i almost got a boner in the showers. Had to do the cold water thing. We shared an inside joke when the other guys in the sauna said cock-sucker. I had to go & then plans were cancelled. Regretted rushing out of there.
winter,Toronto,w4m,Re:spaghetti brains - w4m,"You sound wishy washy. Why wait and not just take it? Here today, gone tomorrow. Life is short. -out"
winter,Toronto,m4w,Goose gander iceman topgun - m4w,"Not sure how this Google+ stuff works, first time with an android phone. I gave you the ability to track me if you do want to see me face to face. I am better than you imagined, but where I am right now doesn't really work for me so don't be too surprised when I leave. Nothing personal."
winter,Toronto,m4w,Credit - m4w,"Thank you for whoever you giving me some credits, I appreciate ver much if I can know you and take you for coffee or drink to show you my appreciation, I do not know but evidently you know me if it you please tell me where these credits are given."
winter,Toronto,m4m,this evening at Lawrence East RT Station - m4m,"We saw each other at Kennedy Station when the RT ran towards Lawrence RT Station.another look when the RT stopped and we both got off at Lawrence East RT Station.you were stating inside looking at me through the glass wall and I was in the outside section sitting on a benchWhat was a doing what thing was in my hand.Really want to get to know you."
winter,Toronto,m4w,Long Shot 54 Bus Lawrence - m4w,"Long shot but, looking for a Girl who was on the same bus as me ""54 Lawrence"" we exchanged a few glances n stared hard a few times.. I shoulda said hi, didn't want to interrupt you and your..dad? Lol well hope to hear from you, describe me if at all possible,P.S you are Beautiful !"
winter,Toronto,m4w,Smiled at each other Seneca Cafeteria - m4w,You looked up at me when I came in the cafeteria. We gave a little smile each. I sat down other side of cafeteria. I ate. We caught each other looking over again and smiled again. Sorry too shy to walk over. If you see this and want to talk just let me know. You had a grey sweater and brown hair tied in a pony tail. Please try to describe me so I know it's you :) long shot here!
